vibration_x,vibration_y,vibration_z,vibration_axial,noise_level,temp_bearing_1,temp_bearing_2,temp_motor,temp_gearbox,temp_housing,current_phase_a,current_phase_b,current_phase_c,voltage_a,voltage_b,voltage_c,pressure_inlet,pressure_outlet,pressure_mid,rotation_speed,humidity,operating_hours,oil_quality_index,equipment_age_years,outdoor_installed,status
8.317,6.781,7.814,7.858,7.935,62.3,61.7,62.08,58.92,65.12,21.487,20.7,21.757,21.239,21.196,20.819,4.152,4.662,4.686,1403.9,51.3,1164.1,88.4,1.94,No,Warning
7.22,8.819,7.376,7.512,7.586,73.74,75.0,72.04,72.06,74.79,20.953,20.799,21.676,21.088,20.316,20.531,4.946,5.004,5.037,1495.8,54.1,8028.6,89.66,1.96,No,Warning
6.072,5.825,5.682,5.221,5.049,70.05,66.88,69.96,68.45,70.02,22.935,22.504,22.459,21.597,22.665,22.652,4.765,4.295,4.789,1429.3,43.9,1817.4,65.49,11.29,No,Normal
4.653,6.368,5.088,5.491,5.861,72.5,73.7,67.61,72.27,73.84,24.501,24.379,23.567,24.098,23.932,23.306,4.333,4.547,4.465,1367.0,53.1,961.2,70.15,1.89,No,Warning
5.175,5.353,5.806,4.655,5.687,75.09,72.51,73.49,73.65,71.32,21.201,20.989,21.62,21.053,19.825,19.872,4.795,4.825,4.648,1356.9,43.8,1932.4,94.11,14.77,No,Warning
5.919,7.404,7.48,6.891,6.635,71.15,77.7,76.0,75.01,71.87,22.26,20.93,20.979,21.126,20.814,21.479,5.239,5.127,4.987,1611.9,40.2,2424.5,92.83,12.28,Yes,Warning
7.81,6.99,7.245,7.855,8.473,70.39,72.24,72.35,73.71,71.16,23.648,23.447,23.793,23.71,22.604,22.057,5.178,4.871,4.921,1326.1,28.7,6120.3,77.53,4.33,No,Failure
7.687,8.437,7.376,8.284,7.973,68.47,67.14,64.96,71.06,65.18,22.024,22.266,21.437,23.104,22.318,21.6,4.795,4.708,4.976,1509.5,61.4,3603.6,82.73,9.47,No,Warning
5.247,5.278,4.49,4.899,5.575,66.1,68.42,67.95,60.9,65.52,20.043,19.688,20.141,21.332,20.811,20.697,4.055,4.433,3.703,1637.4,49.7,690.9,81.7,13.07,No,Normal
6.86,7.573,8.116,6.987,6.909,69.4,76.12,72.13,70.01,69.62,22.005,22.411,22.033,21.098,20.63,21.151,4.971,4.571,5.084,1502.7,45.8,2956.5,87.16,1.35,No,Warning
5.178,5.313,4.973,5.883,5.406,62.0,61.5,61.04,63.92,62.25,22.198,23.606,22.945,22.879,23.586,22.442,4.148,4.335,4.124,1636.2,59.3,1199.3,86.73,10.21,Yes,Normal
6.332,5.661,6.521,6.326,6.258,65.67,59.54,63.11,61.37,62.45,20.497,20.964,20.265,22.364,20.595,20.724,4.319,4.571,4.229,1358.1,36.7,2431.9,99.26,14.58,Yes,Normal
6.477,6.58,7.754,7.688,7.871,62.46,58.48,61.63,64.6,64.8,23.159,23.053,23.262,23.196,22.073,22.089,4.659,4.821,4.57,1451.4,44.2,748.8,77.7,4.42,No,Warning
5.29,5.205,5.621,5.288,5.783,70.87,73.04,71.16,71.0,71.34,19.705,19.721,20.143,20.385,20.317,21.107,4.465,4.629,4.871,1397.8,,5501.8,117.02,4.65,No,Normal
5.855,6.563,5.842,6.656,6.429,70.64,75.17,71.5,71.19,68.04,23.913,25.592,24.055,23.214,23.745,24.056,4.68,4.685,4.618,1580.4,45.3,2980.7,75.82,7.97,No,Warning
5.766,4.947,7.132,5.429,7.104,71.82,72.22,77.31,72.69,78.22,23.603,22.835,23.231,23.889,23.356,22.981,4.857,5.083,4.918,1362.2,37.7,4272.6,64.53,7.68,No,Failure
5.883,4.759,6.416,6.122,5.554,59.52,61.85,63.34,62.29,61.19,21.36,22.721,22.462,21.733,21.756,22.65,4.007,3.84,4.347,1269.4,,1201.9,88.23,5.07,Yes,Normal
7.974,7.871,8.541,7.085,8.357,65.18,67.74,61.71,64.59,63.36,21.401,22.068,23.131,22.193,22.899,22.612,4.497,4.977,4.788,1261.8,37.2,2886.2,84.29,9.41,Yes,Failure
6.024,6.792,6.958,6.709,7.854,64.39,,64.39,64.04,62.31,21.876,23.863,22.154,21.938,22.052,22.937,4.903,4.675,4.616,1471.6,45.9,3345.1,77.9,5.87,No,Warning
5.398,4.554,6.295,6.798,6.246,69.94,62.97,67.73,64.71,65.43,23.528,23.585,23.665,23.67,23.86,23.962,4.35,4.265,4.466,1578.6,45.1,9888.2,72.52,11.48,Yes,Warning
8.467,6.886,7.751,7.892,7.28,60.08,60.32,62.62,62.58,60.09,21.77,20.992,20.739,21.333,20.143,20.841,4.546,4.427,4.56,1253.3,45.9,1398.3,88.54,8.75,Yes,Warning
5.511,5.215,5.843,5.394,5.479,78.69,73.32,73.59,75.16,75.98,23.451,22.276,23.052,23.988,23.323,24.684,4.475,4.862,4.256,1640.8,53.3,2266.4,90.17,5.11,No,Warning
6.286,6.968,5.771,5.499,5.886,72.16,68.7,73.07,69.61,66.3,22.779,21.484,22.525,22.957,23.078,22.275,4.293,4.429,4.6,1561.2,56.9,7267.2,85.27,11.23,No,Warning
6.006,6.654,5.479,5.932,6.695,60.16,60.77,63.33,62.12,63.49,21.51,21.953,22.211,21.727,21.701,22.509,4.369,4.447,4.433,1384.1,55.8,8142.1,70.22,8.19,No,Warning
6.814,7.156,6.773,6.56,6.327,67.09,66.43,70.06,67.62,65.9,21.596,21.313,22.198,21.272,20.083,20.086,4.592,4.664,4.531,1488.0,50.0,961.5,84.07,8.95,Yes,Warning
7.59,6.792,7.44,7.396,8.607,66.24,69.51,68.24,64.04,66.77,22.588,23.279,20.845,21.163,22.435,21.127,4.834,4.455,4.692,1491.7,57.7,3794.9,89.51,3.07,No,Warning
4.616,4.939,5.646,5.404,6.193,67.73,68.79,71.99,68.39,66.22,20.985,21.31,20.905,21.005,20.207,21.535,4.364,4.642,4.696,1505.7,65.2,1575.1,84.03,0.79,No,Normal
5.187,4.878,5.322,4.801,5.789,68.89,65.91,70.59,71.66,65.62,24.069,24.008,23.999,23.656,24.134,24.184,4.696,4.523,4.502,1574.9,41.5,1961.6,79.58,0.75,Yes,Warning
6.85,5.949,5.949,7.143,6.097,65.86,70.48,71.54,71.53,69.31,21.661,21.273,20.813,20.72,20.533,22.319,4.579,4.725,4.985,1576.5,51.6,2746.2,99.78,1.99,Yes,Warning
7.925,8.486,7.933,7.603,6.723,58.87,56.99,60.63,59.0,56.81,21.724,22.81,21.267,21.87,21.587,22.491,4.674,4.564,4.38,1461.7,40.5,1744.0,,13.2,No,Warning
8.239,6.957,6.876,7.053,7.53,60.31,60.37,60.96,63.51,62.11,23.382,22.671,23.46,23.754,22.669,23.126,4.474,4.667,4.672,1356.7,44.4,5053.2,78.79,7.4,No,Warning
7.012,7.693,7.682,6.989,7.385,69.35,68.43,67.13,70.39,68.87,23.609,22.099,22.984,22.056,22.256,23.079,4.965,4.845,4.751,1533.2,58.8,5933.4,79.03,9.54,No,Failure
8.467,7.296,7.455,7.157,7.82,70.0,70.37,62.26,68.58,67.16,24.481,24.692,23.773,24.349,24.242,24.333,5.03,5.117,4.965,1388.0,50.0,1718.1,,6.0,No,Failure
7.068,8.05,6.774,7.057,7.942,57.11,61.71,57.67,59.78,59.95,21.859,21.022,21.235,20.405,21.413,20.098,4.082,4.41,4.631,1558.7,59.0,10453.4,97.29,13.26,No,Normal
7.071,7.564,7.397,7.248,7.687,63.04,63.98,68.27,68.04,65.84,22.889,22.316,22.01,22.185,21.672,22.766,4.375,4.974,4.442,1489.4,32.8,3968.1,77.85,7.04,No,Failure
7.526,7.038,5.429,6.642,6.216,67.52,62.08,66.06,65.37,64.74,24.04,24.201,24.144,23.389,24.147,23.5,4.735,4.371,4.733,1555.2,41.0,2058.4,69.39,5.45,Yes,Warning
5.174,6.713,6.547,6.62,6.533,60.71,58.85,66.58,65.61,65.46,21.602,23.039,22.629,23.073,23.064,22.678,4.495,4.294,4.58,1421.6,51.4,3656.8,90.89,11.75,No,Warning
4.452,4.622,5.031,5.289,4.819,60.33,62.53,63.31,62.38,64.68,20.57,20.44,21.125,20.592,20.427,20.668,4.488,4.132,4.235,1543.4,51.7,4606.4,110.21,7.42,No,Normal
8.005,8.819,7.538,8.145,8.028,61.89,54.95,59.58,61.69,60.32,24.756,,23.813,23.348,23.759,23.153,4.742,4.748,4.656,1445.4,44.9,4891.6,71.67,2.03,No,Failure
6.249,7.173,6.841,6.085,5.865,66.41,67.3,67.13,68.76,68.6,21.925,,21.315,21.666,21.095,22.304,4.828,4.284,4.832,1553.2,37.8,3158.7,89.15,2.09,No,Warning
6.388,5.821,4.861,4.89,5.344,64.51,58.19,64.27,61.77,61.21,22.835,23.361,23.054,23.814,22.919,23.462,4.139,4.038,3.934,1650.5,54.1,3672.5,71.31,2.34,No,Normal
5.787,5.892,4.992,5.896,5.007,62.08,58.79,65.05,60.18,63.58,23.44,23.428,22.437,23.114,21.711,23.381,4.184,3.862,3.951,1456.8,29.2,3727.6,75.87,11.55,No,Normal
7.853,8.11,7.617,7.487,7.417,70.17,,73.78,71.28,73.76,22.551,22.961,23.173,22.986,24.133,23.079,4.76,5.133,5.139,1397.7,64.3,5454.2,79.8,1.97,No,Failure
7.607,6.991,7.485,6.889,7.277,74.34,77.27,71.92,75.14,73.23,22.068,23.463,22.553,23.037,23.07,22.999,5.236,4.893,5.387,1477.7,40.2,1498.8,81.6,14.61,No,Failure
7.236,7.75,7.424,7.613,8.043,67.99,66.99,62.04,66.5,70.63,24.604,24.097,24.054,24.672,24.766,24.334,4.704,4.916,4.65,1324.4,55.9,2090.3,77.6,13.25,Yes,Failure
7.194,6.459,6.41,6.233,5.955,61.86,64.77,59.02,65.16,65.85,22.194,22.535,22.565,23.067,21.98,21.76,4.475,4.595,4.55,1505.2,38.3,8120.2,83.22,10.57,No,Warning
6.308,6.055,5.613,6.265,6.427,69.99,68.82,64.12,64.55,66.81,19.844,19.901,19.343,19.897,18.655,20.722,4.333,4.639,4.538,1443.8,29.5,5601.2,96.46,4.78,No,Warning
8.413,7.806,8.282,8.88,7.861,68.11,72.69,75.37,76.21,72.0,22.445,23.966,22.343,22.6,23.951,22.546,4.984,5.051,5.26,1482.9,49.9,3849.8,85.15,10.28,No,Failure
6.47,6.516,5.636,5.602,6.186,70.83,68.94,66.02,65.67,71.42,23.736,23.008,22.825,23.702,22.194,22.698,4.696,4.762,4.388,1523.6,33.6,857.0,82.83,3.89,Yes,Warning
6.611,7.432,8.021,7.145,7.76,63.04,68.72,68.43,68.67,66.05,22.665,22.401,22.201,22.765,21.478,23.058,4.466,4.75,4.714,1336.3,43.5,3380.1,85.73,2.86,Yes,Warning
7.273,6.387,7.589,7.506,7.05,72.46,72.11,72.33,67.91,70.78,22.845,22.747,23.064,21.775,21.939,21.932,4.699,4.846,5.027,1456.2,41.2,1197.0,82.09,1.91,Yes,Warning
7.287,6.897,7.481,6.668,7.307,63.37,66.42,66.52,68.61,68.7,21.261,20.893,21.326,20.958,20.768,21.144,4.334,4.919,4.542,1418.7,25.3,6718.1,97.58,13.66,No,Warning
7.003,6.436,6.014,6.78,6.422,72.3,,76.27,73.61,72.98,23.762,22.976,22.373,22.775,23.114,22.17,4.794,4.616,4.696,1488.5,42.4,2555.0,,9.78,No,Warning
7.392,6.949,5.337,5.898,7.583,66.2,66.51,65.81,65.38,76.62,21.288,20.886,20.965,19.987,21.002,20.029,4.722,4.751,4.512,1370.6,47.6,5201.7,109.06,9.99,No,Warning
4.757,4.534,4.682,5.488,5.574,65.96,62.35,66.9,65.45,66.06,23.495,23.056,23.721,24.089,24.803,25.209,4.295,4.318,4.189,1466.1,29.9,1231.4,72.11,14.34,No,Warning
5.082,5.703,6.019,5.77,5.805,74.24,74.02,72.43,71.21,74.19,23.385,22.54,22.978,22.346,22.703,22.545,4.673,4.607,4.369,1283.3,39.5,3179.9,83.47,2.65,No,Warning
7.418,7.503,7.444,8.497,6.044,75.23,75.48,74.74,76.64,77.16,21.982,21.164,20.996,21.639,22.411,21.512,4.978,5.218,5.295,1479.9,48.8,10926.7,74.21,4.78,No,Warning
8.136,8.296,8.035,8.159,8.942,66.64,60.96,65.61,61.8,64.82,21.37,21.222,21.902,21.267,21.735,21.649,4.831,4.735,4.542,1504.5,35.0,15430.1,86.06,9.78,No,Warning
5.967,6.779,6.001,6.387,6.083,60.64,63.28,60.37,55.34,59.96,21.693,22.956,22.447,22.937,23.369,21.968,4.046,4.239,4.488,1476.2,35.8,3450.4,95.33,6.99,No,Warning
4.595,5.631,5.03,4.48,5.663,65.73,62.06,63.79,61.41,67.29,23.421,22.622,23.504,23.26,22.504,23.316,4.163,4.232,4.133,1589.0,36.4,1716.1,80.09,10.67,Yes,Normal
6.675,6.66,6.733,6.798,6.948,61.01,60.4,66.35,63.58,61.94,22.069,21.073,20.751,22.876,20.942,22.247,4.628,4.332,4.381,1588.1,39.0,1633.7,87.02,4.92,No,Normal
5.641,5.384,6.475,5.537,5.736,63.69,66.28,67.69,66.38,66.61,21.551,20.863,21.041,21.344,21.64,20.927,4.441,4.418,4.543,1495.6,42.8,3748.8,91.12,11.65,Yes,Normal
5.354,5.151,4.55,5.781,6.066,64.4,69.89,68.87,68.36,71.56,20.555,21.601,20.537,20.533,21.796,20.424,4.344,4.438,4.332,1737.0,48.8,2509.4,100.48,8.89,No,Normal
6.408,4.799,6.167,4.461,5.403,62.17,65.75,62.58,64.62,65.83,23.461,22.88,23.927,24.352,23.924,24.125,4.343,4.569,4.258,1430.6,34.6,2654.2,71.56,7.27,Yes,Normal
8.163,7.835,9.251,7.232,7.824,73.41,74.22,71.02,71.9,71.05,23.491,22.76,23.744,23.529,23.988,23.474,4.893,5.005,4.996,1172.4,36.1,7265.2,67.86,4.85,No,Failure
5.658,6.077,7.178,5.705,5.697,60.89,62.9,65.78,60.38,62.29,23.053,23.563,23.988,23.081,23.263,23.503,4.418,4.217,4.288,1374.6,29.3,2085.2,68.13,6.49,Yes,Normal
5.727,5.713,4.927,5.054,6.221,61.05,55.42,58.57,60.53,62.69,22.325,21.409,22.945,21.624,22.327,23.259,3.62,4.123,3.901,1375.1,26.1,1423.6,82.95,3.69,No,Normal
6.009,6.141,5.666,6.227,5.83,72.89,78.17,70.55,75.93,75.47,21.265,20.869,21.072,21.387,21.397,21.879,4.72,4.332,4.947,1401.3,43.4,3270.7,81.55,3.62,No,Warning
5.473,5.491,6.873,6.36,6.069,66.93,68.37,67.81,64.51,62.17,22.856,21.637,22.573,22.305,22.607,22.017,4.579,4.603,4.638,1528.1,47.5,642.4,71.17,7.09,No,Warning
8.297,8.92,8.219,8.144,7.737,62.91,59.93,64.7,59.9,61.67,21.086,21.18,22.235,20.537,21.58,21.093,4.747,4.7,4.482,1455.4,,5104.3,83.1,9.92,Yes,Warning
6.173,5.114,5.993,5.917,5.831,61.61,63.39,62.95,62.01,61.74,21.127,23.213,22.561,22.696,22.08,21.458,4.503,4.435,4.645,1326.1,32.3,2211.6,98.66,7.31,No,Normal
7.69,6.843,6.987,6.472,6.895,73.25,75.2,73.2,70.98,72.08,23.145,23.985,23.582,23.616,24.911,24.444,4.79,5.029,5.175,1326.6,56.9,2164.2,70.42,11.27,No,Failure
4.639,4.354,4.724,5.305,5.553,68.7,74.03,75.43,74.46,72.26,20.546,21.331,18.686,19.247,20.08,19.669,4.516,4.655,4.708,1609.4,44.8,3903.1,100.08,9.78,No,Normal
6.691,5.427,6.166,5.785,5.765,68.77,66.87,71.51,68.19,67.65,23.156,23.577,22.793,22.713,23.105,22.504,4.643,4.476,4.327,1349.1,26.5,4148.6,85.6,14.1,Yes,Warning
7.224,6.724,7.469,7.191,6.112,71.27,71.97,69.75,68.71,69.03,23.679,23.858,23.589,23.454,23.932,23.537,4.757,4.362,4.509,1308.3,47.4,876.1,77.87,7.64,Yes,Warning
5.116,5.907,4.945,5.994,5.799,62.56,64.94,62.1,60.23,63.14,23.304,21.049,22.164,21.312,22.413,22.055,4.1,4.026,4.177,1606.4,26.9,5013.7,90.18,13.23,No,Normal
6.975,6.468,7.021,7.428,6.67,69.63,68.35,76.17,68.79,74.4,21.901,23.344,23.914,23.139,23.365,23.201,4.493,4.73,4.906,1391.3,51.0,2607.1,71.74,1.02,No,Warning
8.743,8.623,7.642,7.929,7.185,58.08,61.97,59.25,58.62,63.02,21.303,20.549,21.467,21.739,20.588,22.478,4.593,4.357,4.803,1436.7,42.6,6173.5,108.11,8.75,No,Warning
6.481,5.755,6.442,6.274,5.98,71.12,66.51,70.91,72.03,70.41,21.163,22.258,22.162,21.36,21.766,22.005,4.593,4.292,4.714,1504.0,51.4,1167.3,,0.63,No,Normal
8.055,7.891,7.343,7.534,7.449,60.36,66.63,62.57,62.52,60.25,19.797,19.733,21.589,19.824,20.888,20.121,4.64,4.883,4.827,1422.9,21.8,1613.7,,14.57,No,Warning
6.354,6.739,7.212,6.502,7.181,62.69,64.49,61.93,61.61,58.21,20.816,21.404,20.633,20.686,21.49,20.464,4.31,4.541,4.445,1489.8,29.4,5418.9,107.59,4.58,Yes,Normal
5.382,5.136,5.539,5.283,6.593,64.08,67.5,69.26,63.8,65.92,22.301,23.796,23.945,23.415,23.872,24.186,4.466,4.547,4.454,1506.0,51.6,1901.7,70.86,6.48,No,Warning
8.264,7.781,8.603,6.708,7.454,77.89,75.3,71.77,75.35,74.17,20.928,20.374,20.628,20.764,21.081,20.997,5.006,5.245,4.718,1320.1,41.1,4541.8,100.14,9.81,No,Warning
6.33,5.765,5.28,5.913,5.66,61.52,67.32,65.58,62.29,64.72,20.502,20.568,19.941,19.953,21.203,19.83,4.119,4.568,4.451,1607.3,,2671.7,80.82,12.69,No,Normal
7.153,7.874,7.655,6.983,7.612,69.36,65.46,71.89,68.94,66.52,22.366,23.951,24.366,22.826,-44.2987060302452,23.206,4.555,4.821,4.314,1667.6,54.7,6409.0,89.48,11.02,No,Warning
6.854,8.008,7.567,7.637,6.742,73.64,73.95,72.85,74.76,74.74,22.543,23.287,22.025,23.1,23.248,21.651,4.907,5.083,5.124,1662.4,41.4,1613.8,76.61,7.9,No,Failure
7.245,8.693,7.638,7.751,7.443,67.82,65.21,67.28,68.0,64.25,23.341,21.573,22.952,22.933,22.143,22.863,4.918,4.593,4.188,1359.1,51.8,1706.4,90.57,2.59,No,Failure
6.585,6.571,6.632,7.782,5.971,63.29,60.76,62.95,58.42,56.58,23.384,24.093,23.14,22.452,23.369,24.511,4.599,4.239,4.294,1610.0,56.5,1671.6,80.26,14.18,Yes,Warning
7.53,6.165,7.861,6.578,6.674,70.05,70.86,69.4,68.39,65.74,21.593,21.021,21.527,22.404,22.395,22.648,4.875,4.91,4.434,1535.5,,6056.3,95.94,11.45,Yes,Warning
5.787,5.64,6.116,5.527,6.391,60.03,61.93,60.9,60.52,63.64,21.584,22.015,21.392,21.904,21.361,21.07,4.164,4.125,4.281,1435.0,53.7,1655.3,79.54,3.4,Yes,Normal
6.707,6.07,5.626,5.941,5.566,72.29,69.5,68.73,69.08,70.75,22.075,21.464,22.611,22.366,21.311,21.019,4.748,4.685,4.557,1528.8,57.8,5219.0,88.38,10.61,No,Warning
7.324,6.291,7.207,6.764,6.996,60.04,64.08,62.23,63.56,63.21,20.434,19.528,19.835,20.927,20.337,18.964,4.364,4.167,4.926,1224.4,,1562.7,90.75,2.2,No,Normal
7.553,6.535,6.641,6.286,6.542,73.17,70.61,68.95,70.15,67.45,21.041,20.792,21.71,19.973,20.916,19.66,4.616,4.64,4.462,1489.3,54.6,2859.5,82.4,12.04,No,Normal
7.93,6.974,6.75,7.74,6.881,64.17,62.39,64.58,63.5,62.27,24.249,23.274,23.229,24.26,24.054,23.866,4.595,4.199,4.903,1361.2,49.4,3009.2,68.32,10.62,No,Failure
5.485,5.309,4.552,5.882,5.584,62.04,58.42,64.14,56.69,62.33,23.992,23.263,23.893,23.792,24.254,23.044,4.005,4.089,3.865,1576.1,53.2,665.5,69.03,5.83,No,Normal
6.792,6.998,7.399,7.079,6.828,66.99,62.24,68.09,67.47,66.37,21.713,20.908,22.544,22.555,20.7,22.711,4.686,4.624,4.43,1430.7,63.6,1484.2,88.9,11.93,No,Warning
6.308,5.76,7.217,6.482,6.131,72.66,72.1,73.0,74.51,74.09,22.323,20.944,22.323,22.095,21.344,23.045,4.477,4.936,4.735,1511.4,44.2,7566.8,92.12,4.57,No,Warning
7.756,7.088,47.39371232205699,6.515,6.841,64.14,68.81,69.27,70.36,65.38,21.196,21.002,20.745,20.44,22.231,21.707,4.889,4.715,4.37,1358.5,55.4,5043.6,80.97,3.53,Yes,Warning
5.389,5.049,5.098,5.602,5.404,65.32,63.95,62.1,65.12,59.32,21.513,21.533,20.496,20.849,22.005,21.119,4.039,4.11,4.214,1432.1,42.3,1352.6,96.11,1.26,No,Normal
7.304,7.505,7.796,8.173,8.798,70.04,65.07,71.03,69.69,66.3,20.195,20.499,19.924,20.902,20.807,20.09,5.23,4.838,5.084,1462.8,,3321.8,88.93,8.4,No,Warning
